run_id,question_id,split_name,subject,method_name,prompt_version,perturbation_name,sample_index,provider,model_name,temperature,max_tokens,seed,question_text,choice_a,choice_b,choice_c,choice_d,correct_option,prompt,model_status,raw_text,finish_reason,latency_seconds,timestamp_utc,error_type,error_message,error_stage,error_retryable,parsed_choice,parse_status,normalized_text,parse_reason,is_correct,score_status,benchmark
20260601_183346,c0d236e521565fcd,robustness,arc_challenge,baseline,v1,,19.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"A pot is touching the flame of a gas stove, and the substance in the pot is heating up due to the contact. This is an example of which type of energy transfer?",radiation,convection,conduction,vaporization,C,"Answer the following multiple-choice question.

Question: A pot is touching the flame of a gas stove, and the substance in the pot is heating up due to the contact. This is an example of which type of energy transfer?

Options:
A. radiation
B. convection
C. conduction
D. vaporization

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,91b5ee0323aa05c8,robustness,arc_challenge,baseline,v1,,20.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"Some researchers believe that beta-carotene, which is found in carrots, may help humans live longer lives. A few scientists designed an experiment in which one-hundred people would be asked to take a double dose of beta-carotene daily for two years and another hundred people were given a placebo, a sugar pill, for the same amount of time. After the two years, the scientists planned to collect the data and draw a conclusion. This is not a good example of a scientific study and was not done because",there is no control group.,there are too many variables.,there is no experimental group.,it does not have a testable hypothesis.,B,"Answer the following multiple-choice question.

Question: Some researchers believe that beta-carotene, which is found in carrots, may help humans live longer lives. A few scientists designed an experiment in which one-hundred people would be asked to take a double dose of beta-carotene daily for two years and another hundred people were given a placebo, a sugar pill, for the same amount of time. After the two years, the scientists planned to collect the data and draw a conclusion. This is not a good example of a scientific study and was not done because

Options:
A. there is no control group.
B. there are too many variables.
C. there is no experimental group.
D. it does not have a testable hypothesis.

Respond with only the letter.",success,A,stop,0.0,,,,,,A,parse_ok,A,Answer successfully parsed,False,score_incorrect,arc_challenge
20260601_183346,62900419a2d4feec,robustness,arc_challenge,baseline,v1,,21.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Newton's first law of motion states that an object at rest will stay at rest unless acted upon by an outside force. Which activity is an example of this law?,A football is kicked off a tee.,A baseball player slides into second base.,A floating stick is carried over a waterfall.,A bicycle travels faster as it goes downhill.,A,"Answer the following multiple-choice question.

Question: Newton's first law of motion states that an object at rest will stay at rest unless acted upon by an outside force. Which activity is an example of this law?

Options:
A. A football is kicked off a tee.
B. A baseball player slides into second base.
C. A floating stick is carried over a waterfall.
D. A bicycle travels faster as it goes downhill.

Respond with only the letter.",success,A,stop,0.0,,,,,,A,parse_ok,A,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,810f1bcecc66d4bc,robustness,arc_challenge,baseline,v1,,22.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,An object accelerates at 3 meters per second^2 when a 10-newton (N) force is applied to it. Which force would cause this object to accelerate at 6 meters per second^2?,5 N,10 N,20 N,30 N,C,"Answer the following multiple-choice question.

Question: An object accelerates at 3 meters per second^2 when a 10-newton (N) force is applied to it. Which force would cause this object to accelerate at 6 meters per second^2?

Options:
A. 5 N
B. 10 N
C. 20 N
D. 30 N

Respond with only the letter.",success,D.,stop,0.0,,,,,,D,parse_ok,D.,Answer successfully parsed,False,score_incorrect,arc_challenge
20260601_183346,df176af4c4047191,robustness,arc_challenge,baseline,v1,,23.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,22 Sandy is conducting an investigation to find out which food his dog likes best. Which is the manipulated variable in his investigation?,The color of his dog's food dish,The kind of food he gives his dog,The amount of food he gives his dog,The time of day he feeds his dog,B,"Answer the following multiple-choice question.

Question: 22 Sandy is conducting an investigation to find out which food his dog likes best. Which is the manipulated variable in his investigation?

Options:
A. The color of his dog's food dish
B. The kind of food he gives his dog
C. The amount of food he gives his dog
D. The time of day he feeds his dog

Respond with only the letter.",success,B,stop,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,d66f0d834b10ff66,robustness,arc_challenge,baseline,v1,,24.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,All of the following are safe laboratory practices except,maintaining an organized table.,wearing safety goggles during experiments.,mixing chemicals before reading instructions.,washing hands thoroughly after completing an experiment.,C,"Answer the following multiple-choice question.

Question: All of the following are safe laboratory practices except

Options:
A. maintaining an organized table.
B. wearing safety goggles during experiments.
C. mixing chemicals before reading instructions.
D. washing hands thoroughly after completing an experiment.

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,65b61188be777976,robustness,arc_challenge,baseline,v1,,25.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Which substance will retain the largest amount of energy from the Sun?,snow,sand,grass,water,B,"Answer the following multiple-choice question.

Question: Which substance will retain the largest amount of energy from the Sun?

Options:
A. snow
B. sand
C. grass
D. water

Respond with only the letter.",success,D,stop,0.0,,,,,,D,parse_ok,D,Answer successfully parsed,False,score_incorrect,arc_challenge
20260601_183346,4694c6c447b7d0dc,robustness,arc_challenge,baseline,v1,,26.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,"The roots of a plant can grow through cracks in a driveway, eventually causing the driveway to break. Which kind of process would be taking place?",erosion,exfoliation,weathering,sedimentation,C,"Answer the following multiple-choice question.

Question: The roots of a plant can grow through cracks in a driveway, eventually causing the driveway to break. Which kind of process would be taking place?

Options:
A. erosion
B. exfoliation
C. weathering
D. sedimentation

Respond with only the letter.",success,C,stop,0.0,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,ef9e9cc051d1f7d3,robustness,arc_challenge,baseline,v1,,27.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,A scientist is performing an experiment to determine the melting point of a new substance. Which action could increase the likelihood of obtaining accurate results?,repeating the experiment three times,experimenting with multiple substances,writing out the procedure after the experiment,using three types of thermometers in the experiment,A,"Answer the following multiple-choice question.

Question: A scientist is performing an experiment to determine the melting point of a new substance. Which action could increase the likelihood of obtaining accurate results?

Options:
A. repeating the experiment three times
B. experimenting with multiple substances
C. writing out the procedure after the experiment
D. using three types of thermometers in the experiment

Respond with only the letter.",success,D,stop,0.0,,,,,,D,parse_ok,D,Answer successfully parsed,False,score_incorrect,arc_challenge
20260601_183346,f840ac4be815dca5,robustness,arc_challenge,baseline,v1,,28.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Which is most likely a learned behavior for a raccoon?,making a den in the hollow of a tree,opening a trashcan looking for food,moving four legs while running,having a litter of four babies,B,"Answer the following multiple-choice question.

Question: Which is most likely a learned behavior for a raccoon?

Options:
A. making a den in the hollow of a tree
B. opening a trashcan looking for food
C. moving four legs while running
D. having a litter of four babies

Respond with only the letter.",success,B,stop,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,276fa1b5f20d001d,robustness,arc_challenge,baseline,v1,,29.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Animals can affect their habitats through activities of finding food and raising their young. Sometimes these activities have a positive effect on the habitat of other organisms. Which is the best example of an activity that has a positive effect?,elephants stripping bark from trees,viruses infecting the cells of certain birds,beavers constructing dams to make ponds for lodges,semi-aquatic rodents feeding on the roots of aquatic plants,C,"Answer the following multiple-choice question.

Question: Animals can affect their habitats through activities of finding food and raising their young. Sometimes these activities have a positive effect on the habitat of other organisms. Which is the best example of an activity that has a positive effect?

Options:
A. elephants stripping bark from trees
B. viruses infecting the cells of certain birds
C. beavers constructing dams to make ponds for lodges
D. semi-aquatic rodents feeding on the roots of aquatic plants

Respond with only the letter.",success,C.,stop,0.0,,,,,,C,parse_ok,C.,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,3dad9c37819b7e59,robustness,arc_challenge,baseline,v1,,30.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,What is one condition necessary to produce diamonds?,high altitude,intense pressure,quick cooling,low temperatures,B,"Answer the following multiple-choice question.

Question: What is one condition necessary to produce diamonds?

Options:
A. high altitude
B. intense pressure
C. quick cooling
D. low temperatures

Respond with only the letter.",success,B,stop,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,arc_challenge
20260601_183346,54837f7a6a6b2cfc,robustness,arc_challenge,baseline,v1,,31.0,groq,llama-3.1-8b-instant,0.0,500.0,42.0,Which of these will form new soil the fastest?,A log rotting in a forest.,Water running in a stream.,A rock sitting in a garden.,Waves breaking on a beach.,A,"Answer the following multiple-choice question.

Question: Which of these will form new soil the fastest?

Options:
A. A log rotting in a forest.
B. Water running in a stream.
C. A rock sitting in a garden.
D. Waves breaking on a beach.

Respond with only the letter.",success,A,stop,0.0,,,,,,A,parse_ok,A,Answer successfully parsed,True,score_correct,arc_challenge
